,연도,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일,가격,holiday
3892,2014-08-28,14,84,3090422600,419195,Thu,9000,0
3893,2014-08-29,1,83,3869609571,493329,Fri,10000,0
3894,2014-08-30,1,81,8005138916,1000535,Sat,10000,0
3895,2014-08-31,0,71,7204811000,904752,Sun,10000,0
3896,2014-09-01,0,73,2059387200,275837,Mon,9000,0
3897,2014-09-02,1,77,1917566900,257808,Tue,9000,0
3898,2014-09-03,9,80,4685570500,624333,Wed,9000,0
3899,2014-09-04,11,68,3611948300,482131,Thu,9000,0
3900,2014-09-05,0,62,5452545896,676694,Fri,10000,0
3901,2014-09-06,0,64,10073731881,1250343,Sat,10000,0
3902,2014-09-07,1,61,9208712200,1125693,Sun,10000,1
3903,2014-09-08,0,53,11735663900,1421852,Mon,10000,1
3904,2014-09-09,0,60,14125241200,1758336,Tue,10000,1
3905,2014-09-10,2,57,11073899500,1409471,Wed,10000,1
3906,2014-09-11,9,66,2936524100,395987,Thu,9000,0
3907,2014-09-12,3,56,3496488342,441908,Fri,10000,0
3908,2014-09-13,2,57,7033106227,873336,Sat,10000,0
3909,2014-09-14,1,57,6179408800,770133,Sun,10000,0
3910,2014-09-15,1,53,1755271700,236251,Mon,9000,0
3911,2014-09-16,0,68,1748408200,236219,Tue,9000,0
3912,2014-09-17,8,69,1695399600,232417,Wed,9000,0
3913,2014-09-18,19,80,2098142100,286793,Thu,9000,0
3914,2014-09-19,0,68,2896903469,368823,Fri,10000,0
3915,2014-09-20,2,72,5658250674,703537,Sat,10000,0
3916,2014-09-21,0,69,4969029500,617867,Sun,10000,0
3917,2014-09-22,0,74,1519000600,205726,Mon,9000,0
3918,2014-09-23,0,80,1531411500,209789,Tue,9000,0
3919,2014-09-24,5,85,1974798300,302986,Wed,9000,0
3920,2014-09-25,19,94,1621257300,225895,Thu,9000,0
3921,2014-09-26,0,90,2229369011,286002,Fri,10000,0
3922,2014-09-27,0,90,4366757711,544562,Sat,10000,0
3923,2014-09-28,0,83,3909998600,487968,Sun,10000,0
3924,2014-09-29,0,84,1397363900,191054,Mon,9000,0
3925,2014-09-30,2,87,1328420500,185098,Tue,9000,0
3926,2014-10-01,8,94,1425556500,197075,Wed,9000,0
3927,2014-10-02,16,91,3459971600,474283,Thu,9000,0
3928,2014-10-03,0,75,7373538535,935603,Fri,10000,1
3929,2014-10-04,0,78,6230200523,782182,Sat,10000,0
3930,2014-10-05,0,82,5114802300,642601,Sun,10000,0
3931,2014-10-06,0,88,1639135600,221841,Mon,9000,0
3932,2014-10-07,3,92,1626622700,224571,Tue,9000,0
3933,2014-10-08,14,89,3072248200,418856,Wed,9000,0
3934,2014-10-09,3,66,6803203900,870947,Thu,10000,1
3935,2014-10-10,0,64,3539564687,467186,Fri,10000,0
3936,2014-10-11,0,65,5775368692,728343,Sat,10000,0
3937,2014-10-12,0,66,5139711900,648364,Sun,10000,0
3938,2014-10-13,0,67,1628821200,224517,Mon,9000,0
3939,2014-10-14,0,74,1560898500,218278,Tue,9000,0
3940,2014-10-15,3,78,1747725500,245508,Wed,9000,0
3941,2014-10-16,18,82,1827471900,257440,Thu,9000,0
3942,2014-10-17,0,83,2466383881,325723,Fri,10000,0
3943,2014-10-18,0,73,4678240104,591559,Sat,10000,0
3944,2014-10-19,0,76,3985225900,503768,Sun,10000,0
3945,2014-10-20,0,74,1415054500,193637,Mon,9000,0
3946,2014-10-21,0,86,1398832000,193849,Tue,9000,0
3947,2014-10-22,4,87,1338292400,185575,Wed,9000,0
3948,2014-10-23,18,84,1848316100,255049,Thu,9000,0
3949,2014-10-24,0,92,2633748462,343853,Fri,10000,0
3950,2014-10-25,1,99,4911596642,620743,Sat,10000,0
3951,2014-10-26,0,96,4466552700,563045,Sun,10000,0
3952,2014-10-27,0,92,1379130000,188238,Mon,9000,0
3953,2014-10-28,0,102,1385069000,191227,Tue,9000,0
3954,2014-10-29,9,103,1605119600,253478,Wed,9000,0
3955,2014-10-30,20,108,1539435500,216883,Thu,9000,0
3956,2014-10-31,0,116,2432920206,318551,Fri,10000,0
3957,2014-11-01,1,104,4651246486,578274,Sat,10000,0
3958,2014-11-02,0,98,4006364800,495438,Sun,10000,0
3959,2014-11-03,1,91,1196103500,161439,Mon,9000,0
3960,2014-11-04,0,94,1071544200,146573,Tue,9000,0
3961,2014-11-05,2,104,1193646300,161429,Wed,9000,0
3962,2014-11-06,10,88,2642497600,345138,Thu,9000,0
3963,2014-11-07,1,85,3755595858,462542,Fri,10000,0
3964,2014-11-08,0,89,7736596329,964255,Sat,10000,0
3965,2014-11-09,0,79,7043785500,880002,Sun,10000,0
3966,2014-11-10,0,80,2285606700,294347,Mon,9000,0
3967,2014-11-11,1,83,2389819700,308275,Tue,9000,0
3968,2014-11-12,7,98,3091656900,411278,Wed,9000,0
3969,2014-11-13,18,84,3990022200,550834,Thu,9000,0
3970,2014-11-14,0,78,3864651386,485009,Fri,10000,0
3971,2014-11-15,0,85,7958351701,1002227,Sat,10000,0
3972,2014-11-16,0,81,7157891700,907772,Sun,10000,0
3973,2014-11-17,0,77,2175849200,285639,Mon,9000,0
3974,2014-11-18,2,77,2162972900,287528,Tue,9000,0
3975,2014-11-19,7,89,2097293900,277233,Wed,9000,0
3976,2014-11-20,16,82,2892612700,388004,Thu,9000,0
3977,2014-11-21,0,77,3890752960,493383,Fri,10000,0
3978,2014-11-22,2,75,7835164289,985182,Sat,10000,0
3979,2014-11-23,0,73,7050649700,892420,Sun,10000,0
3980,2014-11-24,1,77,2264657900,303031,Mon,9000,0
3981,2014-11-25,2,86,2168565000,294974,Tue,9000,0
3982,2014-11-26,4,104,2449802900,367907,Wed,9000,0
3983,2014-11-27,20,105,2484307600,335960,Thu,9000,0
3984,2014-11-28,0,99,3547979257,453434,Fri,10000,0
3985,2014-11-29,0,111,6876095803,855532,Sat,10000,0
3986,2014-11-30,0,102,6523226600,815348,Sun,10000,0
3987,2014-12-01,0,83,1982888800,260835,Mon,9000,0
3988,2014-12-02,0,96,1980901400,262389,Tue,9000,0
3989,2014-12-03,3,108,2079163400,271813,Wed,9000,0
3990,2014-12-04,16,96,2107296100,279525,Thu,9000,0
3991,2014-12-05,0,92,2892328841,359794,Fri,10000,0
3992,2014-12-06,1,83,6235594840,755592,Sat,10000,0
3993,2014-12-07,1,75,5572177800,679312,Sun,10000,0
3994,2014-12-08,0,74,1809287300,243980,Mon,9000,0
3995,2014-12-09,1,74,1799227100,245503,Tue,9000,0
3996,2014-12-10,14,90,2128270200,292358,Wed,9000,0
3997,2014-12-11,12,96,2334127600,322174,Thu,9000,0
3998,2014-12-12,0,83,3161910365,405871,Fri,10000,0
3999,2014-12-13,0,85,6659854307,834970,Sat,10000,0
4000,2014-12-14,0,81,6400971100,805306,Sun,10000,0
4001,2014-12-15,0,85,2250115100,304622,Mon,9000,0
4002,2014-12-16,2,87,2615265400,355779,Tue,9000,0
4003,2014-12-17,7,90,4371738600,572145,Wed,9000,0
4004,2014-12-18,16,98,4247846600,563103,Thu,9000,0
4005,2014-12-19,0,78,5385433257,674649,Fri,10000,0
4006,2014-12-20,1,82,10523415987,1290466,Sat,10000,0
4007,2014-12-21,0,78,10083851200,1240924,Sun,10000,0
4008,2014-12-22,2,89,3687331800,487300,Mon,9000,0
4009,2014-12-23,5,98,3983790600,536135,Tue,9000,0
4010,2014-12-24,10,90,8633163833,1124123,Wed,9000,0
4011,2014-12-25,1,73,16391304400,2058342,Thu,10000,1
4012,2014-12-26,1,83,7295469459,924066,Fri,10000,0
4013,2014-12-27,1,79,11531692425,1446250,Sat,10000,0
4014,2014-12-28,0,77,11188196400,1402193,Sun,10000,0
4015,2014-12-29,1,72,5147149700,698724,Mon,9000,0
4016,2014-12-30,6,77,5538298300,755663,Tue,9000,0
4017,2014-12-31,6,78,8509707786,1223100,Wed,9000,0
4018,2015-01-01,5,66,15132155100,1857190,Thu,10000,1
4019,2015-01-02,0,69,9389896301,1168991,Fri,10000,0
4020,2015-01-03,0,70,11903846005,1475943,Sat,10000,0
4021,2015-01-04,0,57,10244965400,1271736,Sun,10000,0
4022,2015-01-05,1,63,3708084800,496477,Mon,9000,0
4023,2015-01-06,0,68,3780947400,509297,Tue,9000,0
4024,2015-01-07,9,76,3442203200,461237,Wed,9000,0
4025,2015-01-08,4,76,3565775600,475916,Thu,9000,0
4026,2015-01-09,0,74,4124206808,519268,Fri,10000,0
4027,2015-01-10,0,73,8741336429,1085242,Sat,10000,0
4028,2015-01-11,0,66,8462533600,1049514,Sun,10000,0
4029,2015-01-12,3,73,2738407600,365164,Mon,9000,0
4030,2015-01-13,1,76,2761666800,372536,Tue,9000,0
4031,2015-01-14,8,74,3867508800,518991,Wed,9000,0
4032,2015-01-15,8,70,4382608200,591653,Thu,9000,0
4033,2015-01-16,0,72,4836496144,613432,Fri,10000,0
4034,2015-01-17,0,72,9751346731,1224885,Sat,10000,0
4035,2015-01-18,0,66,8829747600,1110527,Sun,10000,0
4036,2015-01-19,0,68,2943439700,395061,Mon,9000,0
4037,2015-01-20,0,78,2935107200,395696,Tue,9000,0
4038,2015-01-21,9,84,3747742800,495856,Wed,9000,0
4039,2015-01-22,12,88,3652208200,486801,Thu,9000,0
4040,2015-01-23,0,75,4216033032,526637,Fri,10000,0
4041,2015-01-24,1,81,9218642061,1133361,Sat,10000,0
4042,2015-01-25,0,74,8781980700,1079270,Sun,10000,0
4043,2015-01-26,0,76,2647776400,351871,Mon,9000,0
4044,2015-01-27,0,90,2768881200,370408,Tue,9000,0
4045,2015-01-28,7,87,2872238900,432777,Wed,9000,0
4046,2015-01-29,13,89,2733646100,370687,Thu,9000,0
4047,2015-01-30,1,75,3297503435,420235,Fri,10000,0
4048,2015-01-31,0,79,6816393405,857432,Sat,10000,0
4049,2015-02-01,0,79,6538408700,812497,Sun,10000,0
4050,2015-02-02,0,79,1799933800,240517,Mon,9000,0
4051,2015-02-03,0,91,1750939400,235733,Tue,9000,0
4052,2015-02-04,5,93,1613383700,215168,Wed,9000,0
4053,2015-02-05,13,91,2216902700,294990,Thu,9000,0
4054,2015-02-06,0,76,2644173028,329774,Fri,10000,0
4055,2015-02-07,1,89,6128061132,753518,Sat,10000,0
4056,2015-02-08,0,88,5922669500,728897,Sun,10000,0
4057,2015-02-09,0,87,1586492800,210334,Mon,9000,0
4058,2015-02-10,0,95,1725351900,231575,Tue,9000,0
4059,2015-02-11,5,97,2491753100,331610,Wed,9000,0
4060,2015-02-12,22,100,2577948300,346200,Thu,9000,0
4061,2015-02-13,0,74,3300548577,414329,Fri,10000,0
4062,2015-02-14,0,76,7870138503,976055,Sat,10000,0
4063,2015-02-15,0,72,6840095200,857952,Sun,10000,0
4064,2015-02-16,0,76,2675025600,357475,Mon,9000,0
4065,2015-02-17,4,81,4152460000,547468,Tue,9000,0
4066,2015-02-18,5,78,7272295900,891860,Wed,10000,1
4067,2015-02-19,0,70,9629895300,1157326,Thu,10000,1
4068,2015-02-20,0,73,11834979091,1466592,Fri,10000,1
4069,2015-02-21,1,74,11139461310,1385214,Sat,10000,0
4070,2015-02-22,0,68,8415764600,1050045,Sun,10000,0
4071,2015-02-23,1,79,2683302100,360841,Mon,9000,0
4072,2015-02-24,0,89,2630815200,357705,Tue,9000,0
4073,2015-02-25,2,84,2843140600,430105,Wed,9000,0
4074,2015-02-26,18,96,3064159600,414195,Thu,9000,0
4075,2015-02-27,0,96,3525495721,446710,Fri,10000,0
4076,2015-02-28,0,95,6647278908,821488,Sat,10000,0
4077,2015-03-01,0,87,5784341800,705820,Sun,10000,1
4078,2015-03-02,0,74,1703679600,223117,Mon,9000,0
4079,2015-03-03,0,81,1526332600,201695,Tue,9000,0
4080,2015-03-04,3,91,1496865600,195245,Wed,9000,0
4081,2015-03-05,13,83,1917882900,253311,Thu,9000,0
4082,2015-03-06,1,81,2559696259,311926,Fri,10000,0
4083,2015-03-07,0,86,5639726884,677036,Sat,10000,0
4084,2015-03-08,0,83,4903748300,591781,Sun,10000,0
4085,2015-03-09,1,84,1460150900,192761,Mon,9000,0
4086,2015-03-10,1,87,1376550400,182537,Tue,9000,0
4087,2015-03-11,4,95,1401976800,186334,Wed,9000,0
4088,2015-03-12,16,83,2128993400,280487,Thu,9000,0
4089,2015-03-13,0,74,2868866537,351200,Fri,10000,0
4090,2015-03-14,0,83,6706409274,808587,Sat,10000,0
4091,2015-03-15,1,84,5413520400,657120,Sun,10000,0
4092,2015-03-16,0,80,1515371600,199683,Mon,9000,0
4093,2015-03-17,0,89,1449412600,192173,Tue,9000,0
4094,2015-03-18,3,88,1590512500,209697,Wed,9000,0
4095,2015-03-19,12,87,1672290700,223254,Thu,9000,0
4096,2015-03-20,1,74,2402710346,295924,Fri,10000,0
4097,2015-03-21,1,77,5466202270,671870,Sat,10000,0
4098,2015-03-22,0,74,4917324700,606266,Sun,10000,0
4099,2015-03-23,1,76,1328828000,176343,Mon,9000,0
4100,2015-03-24,0,82,1282543500,171207,Tue,9000,0
4101,2015-03-25,9,95,2150390700,330694,Wed,9000,0
4102,2015-03-26,9,91,1846100500,247901,Thu,9000,0
4103,2015-03-27,0,100,2694784973,338346,Fri,10000,0
4104,2015-03-28,0,113,5952591775,744569,Sat,10000,0
4105,2015-03-29,0,109,5316838400,666214,Sun,10000,0
4106,2015-03-30,0,97,1585032500,212903,Mon,9000,0
4107,2015-03-31,0,102,1608462700,217106,Tue,9000,0
4108,2015-04-01,6,89,2621639500,346463,Wed,9000,0
4109,2015-04-02,10,83,2096607300,275166,Thu,9000,0
4110,2015-04-03,0,81,3195142597,394307,Fri,10000,0
4111,2015-04-04,0,78,6695741787,820146,Sat,10000,0
4112,2015-04-05,0,77,6190632200,759571,Sun,10000,0
4113,2015-04-06,0,69,1765876000,232099,Mon,9000,0
4114,2015-04-07,0,82,1578402300,208124,Tue,9000,0
4115,2015-04-08,7,96,1504716300,197674,Wed,9000,0
4116,2015-04-09,19,83,1724181700,232163,Thu,9000,0
4117,2015-04-10,0,82,2431913935,305406,Fri,10000,0
4118,2015-04-11,1,83,4776783448,586749,Sat,10000,0
4119,2015-04-12,0,77,4269082900,523488,Sun,10000,0
4120,2015-04-13,0,82,1395799100,184647,Mon,9000,0
4121,2015-04-14,1,86,1451077700,194368,Tue,9000,0
4122,2015-04-15,2,99,1310967300,176353,Wed,9000,0
4123,2015-04-16,12,94,1375459600,184399,Thu,9000,0
4124,2015-04-17,0,93,1869898354,236258,Fri,10000,0
4125,2015-04-18,0,90,3731716837,454857,Sat,10000,0
4126,2015-04-19,0,82,3958552800,482695,Sun,10000,0
4127,2015-04-20,0,88,1199413500,160643,Mon,9000,0
4128,2015-04-21,0,96,1005166900,135135,Tue,9000,0
4129,2015-04-22,3,102,1048907400,139134,Wed,9000,0
4130,2015-04-23,14,72,5657704000,681068,Thu,9000,0
4131,2015-04-24,0,75,6351950486,720574,Fri,10000,0
4132,2015-04-25,0,77,11175865579,1289610,Sat,10000,0
4133,2015-04-26,0,69,9819090600,1139079,Sun,10000,0
4134,2015-04-27,0,67,2888510100,345786,Mon,9000,0
4135,2015-04-28,0,79,2649230500,322149,Tue,9000,0
4136,2015-04-29,6,87,3448392100,483737,Wed,9000,0
4137,2015-04-30,11,83,4012685300,509791,Thu,9000,0
4138,2015-05-01,1,63,8716815510,1047899,Fri,10000,0
4139,2015-05-02,1,64,9578624944,1137143,Sat,10000,0
4140,2015-05-03,0,66,9082484600,1078152,Sun,10000,0
4141,2015-05-04,0,61,6918892700,890514,Mon,9000,0
4142,2015-05-05,0,74,9462217900,1159897,Tue,10000,1
4143,2015-05-06,3,76,1883267000,241464,Wed,9000,0
4144,2015-05-07,22,87,1839942100,236504,Thu,9000,0
4145,2015-05-08,0,71,2458268847,300313,Fri,10000,0
4146,2015-05-09,0,97,5586451647,667076,Sat,10000,0
4147,2015-05-10,0,94,5209618900,625003,Sun,10000,0
4148,2015-05-11,0,89,1407027600,177618,Mon,9000,0
4149,2015-05-12,0,71,1441391200,184682,Tue,9000,0
4150,2015-05-13,4,83,1430033000,179973,Wed,9000,0
4151,2015-05-14,13,78,2344894300,300834,Thu,9000,0
4152,2015-05-15,0,67,3749435045,456189,Fri,10000,0
4153,2015-05-16,0,73,7181302872,854200,Sat,10000,0
4154,2015-05-17,0,66,6592434200,784502,Sun,10000,0
4155,2015-05-18,0,65,2082263600,261866,Mon,9000,0
4156,2015-05-19,0,70,1899745200,240416,Tue,9000,0
4157,2015-05-20,3,67,1996889800,252788,Wed,9000,0
4158,2015-05-21,19,85,2608245500,337241,Thu,9000,0
4159,2015-05-22,1,73,3587975088,434706,Fri,10000,0
4160,2015-05-23,0,76,7515844088,898764,Sat,10000,0
4161,2015-05-24,0,67,8910162100,1067359,Sun,10000,0
4162,2015-05-25,0,59,8274379100,1016046,Mon,10000,1
4163,2015-05-26,0,77,1896108200,243254,Tue,9000,0
4164,2015-05-27,6,84,2356948700,351182,Wed,9000,0
4165,2015-05-28,12,83,2119399200,277742,Thu,9000,0
4166,2015-05-29,0,72,3009895042,368200,Fri,10000,0
4167,2015-05-30,1,83,7001789370,851243,Sat,10000,0
4168,2015-05-31,0,70,6132295000,747970,Sun,10000,0
4169,2015-06-01,0,59,1754044600,229327,Mon,9000,0
4170,2015-06-02,0,67,1540535300,200883,Tue,9000,0
4171,2015-06-03,6,71,1867065000,235016,Wed,9000,0
4172,2015-06-04,10,61,1990785700,253186,Thu,9000,0
4173,2015-06-05,0,65,2751296178,325258,Fri,10000,0
4174,2015-06-06,2,72,5840659791,687849,Sat,10000,1
4175,2015-06-07,0,63,4583447000,536935,Sun,10000,0
4176,2015-06-08,1,60,1433569400,180741,Mon,9000,0
4177,2015-06-09,1,67,1285994100,163082,Tue,9000,0
4178,2015-06-10,4,72,1385009800,174031,Wed,9000,0
4179,2015-06-11,14,75,3191882800,384293,Thu,9000,0
4180,2015-06-12,0,64,3950831497,451684,Fri,10000,0
4181,2015-06-13,0,70,7990040030,919879,Sat,10000,0
4182,2015-06-14,0,70,7131146300,821001,Sun,10000,0
4183,2015-06-15,0,66,1981328800,238502,Mon,9000,0
4184,2015-06-16,0,68,1796362100,216662,Tue,9000,0
4185,2015-06-17,5,81,1903226300,230892,Wed,9000,0
4186,2015-06-18,13,86,3219641600,407583,Thu,9000,0
4187,2015-06-19,0,69,4245491498,500957,Fri,10000,0
4188,2015-06-20,0,69,9002210295,1059533,Sat,10000,0
4189,2015-06-21,2,68,7964590900,942807,Sun,10000,0
4190,2015-06-22,0,68,2690361900,343394,Mon,9000,0
4191,2015-06-23,0,77,2443984500,313279,Tue,9000,0
4192,2015-06-24,8,86,3210871800,472786,Wed,9000,0
4193,2015-06-25,15,82,3270853700,427846,Thu,9000,0
4194,2015-06-26,0,72,4437129957,548227,Fri,10000,0
4195,2015-06-27,0,74,8847741702,1078613,Sat,10000,0
4196,2015-06-28,0,71,8385580600,1024024,Sun,10000,0
4197,2015-06-29,0,66,3143913300,416236,Mon,9000,0
4198,2015-06-30,0,72,3111740700,417451,Tue,9000,0
4199,2015-07-01,5,73,2884234700,381092,Wed,9000,0
4200,2015-07-02,18,82,4048493700,524959,Thu,9000,0
4201,2015-07-03,1,69,5282226284,660533,Fri,10000,0
4202,2015-07-04,0,82,9850279740,1215440,Sat,10000,0
4203,2015-07-05,0,69,8697994300,1075284,Sun,10000,0
4204,2015-07-06,0,77,2668829200,352159,Mon,9000,0
4205,2015-07-07,2,87,2953466600,395349,Tue,9000,0
4206,2015-07-08,6,90,3207919200,432889,Wed,9000,0
4207,2015-07-09,21,82,3950149700,534437,Thu,9000,0
4208,2015-07-10,0,69,4785331256,618240,Fri,10000,0
4209,2015-07-11,0,72,10529732703,1333284,Sat,10000,0
4210,2015-07-12,0,67,10156652800,1281612,Sun,10000,0
4211,2015-07-13,0,64,2824433100,372266,Mon,9000,0
4212,2015-07-14,2,73,2689031300,358163,Tue,9000,0
4213,2015-07-15,9,82,2829935700,379322,Wed,9000,0
4214,2015-07-16,13,63,2994923500,399928,Thu,9000,0
4215,2015-07-17,0,60,4391670401,557490,Fri,10000,0
4216,2015-07-18,2,71,8775448308,1097829,Sat,10000,0
4217,2015-07-19,0,60,8204333300,1025030,Sun,10000,0
4218,2015-07-20,1,63,2572467500,341721,Mon,9000,0
4219,2015-07-21,0,65,2559480300,343386,Tue,9000,0
4220,2015-07-22,9,71,5292725500,709729,Wed,9000,0
4221,2015-07-23,9,70,4773404700,641809,Thu,9000,0
4222,2015-07-24,3,60,6359094415,803116,Fri,10000,0
4223,2015-07-25,1,67,11843491847,1490738,Sat,10000,0
4224,2015-07-26,0,57,11638623700,1464593,Sun,10000,0
4225,2015-07-27,2,66,5019090600,675780,Mon,9000,0
4226,2015-07-28,0,68,4829242300,654679,Tue,9000,0
4227,2015-07-29,8,79,6436101300,956326,Wed,9000,0
4228,2015-07-30,11,66,8386959800,1127368,Thu,9000,0
4229,2015-07-31,0,57,9645386504,1227175,Fri,10000,0
4230,2015-08-01,1,61,13976163144,1755039,Sat,10000,0
4231,2015-08-02,0,51,13304974800,1665483,Sun,10000,0
4232,2015-08-03,2,63,8686206100,1155984,Mon,9000,0
4233,2015-08-04,0,65,7890315100,1056968,Tue,9000,0
4234,2015-08-05,11,71,8795189800,1178135,Wed,9000,0
4235,2015-08-06,9,65,7964109200,1066567,Thu,9000,0
4236,2015-08-07,2,61,9297305518,1175664,Fri,10000,0
4237,2015-08-08,0,60,14194100405,1781250,Sat,10000,0
4238,2015-08-09,0,59,13717231800,1724106,Sun,10000,0
4239,2015-08-10,1,63,6361523300,850709,Mon,9000,0
4240,2015-08-11,1,68,6076671800,817897,Tue,9000,0
4241,2015-08-12,6,72,5814328300,781307,Wed,9000,0
4242,2015-08-13,19,76,6673360300,897824,Thu,9000,0
4243,2015-08-14,2,62,12275302323,1560496,Fri,10000,0
4244,2015-08-15,0,65,13934602191,1757902,Sat,10000,1
4245,2015-08-16,0,63,11918651100,1498997,Sun,10000,0
4246,2015-08-17,0,60,4770173900,638869,Mon,9000,0
4247,2015-08-18,2,67,4310535500,582680,Tue,9000,0
4248,2015-08-19,7,80,3972267100,532883,Wed,9000,0
4249,2015-08-20,17,75,4590886700,615395,Thu,9000,0
4250,2015-08-21,1,66,5516002325,693459,Fri,10000,0
4251,2015-08-22,1,70,9878490231,1235678,Sat,10000,0
4252,2015-08-23,0,66,9649343600,1211365,Sun,10000,0
4253,2015-08-24,1,72,3208857700,424316,Mon,9000,0
4254,2015-08-25,0,77,3363610500,448089,Tue,9000,0
4255,2015-08-26,1,81,3307966300,507603,Wed,9000,0
4256,2015-08-27,12,84,3021077400,403790,Thu,9000,0
4257,2015-08-28,1,71,3933824165,496348,Fri,10000,0
4258,2015-08-29,2,82,8458822450,1054341,Sat,10000,0
4259,2015-08-30,3,70,7888641100,988404,Sun,10000,0
4260,2015-08-31,0,66,2556346200,344593,Mon,9000,0
4261,2015-09-01,0,66,2178804700,294079,Tue,9000,0
4262,2015-09-02,7,71,2179161300,293198,Wed,9000,0
4263,2015-09-03,24,92,3287312700,422794,Thu,9000,0
4264,2015-09-04,3,79,4307938059,523104,Fri,10000,0
4265,2015-09-05,0,76,8953459401,1084848,Sat,10000,0
4266,2015-09-06,0,74,7899353200,962746,Sun,10000,0
4267,2015-09-07,1,68,2094662700,272515,Mon,9000,0
4268,2015-09-08,0,84,1866987000,244271,Tue,9000,0
4269,2015-09-09,8,80,1908102500,254404,Wed,9000,0
4270,2015-09-10,23,83,1917467300,250652,Thu,9000,0
4271,2015-09-11,2,81,2831490315,348649,Fri,10000,0
4272,2015-09-12,3,86,6155049668,747666,Sat,10000,0
4273,2015-09-13,2,88,5226269800,636458,Sun,10000,0
4274,2015-09-14,0,74,1438610500,189210,Mon,9000,0
4275,2015-09-15,5,86,1324580500,174393,Tue,9000,0
4276,2015-09-16,8,92,3297476700,437461,Wed,9000,0
4277,2015-09-17,11,91,3105773200,412425,Thu,9000,0
4278,2015-09-18,1,86,4438520424,553369,Fri,10000,0
4279,2015-09-19,1,99,8802332655,1093872,Sat,10000,0
4280,2015-09-20,1,94,7916279000,985477,Sun,10000,0
4281,2015-09-21,0,82,2181066000,288807,Mon,9000,0
4282,2015-09-22,0,91,2089867300,278378,Tue,9000,0
4283,2015-09-23,7,101,2166720900,289195,Wed,9000,0
4284,2015-09-24,18,91,2987540600,395464,Thu,9000,0
4285,2015-09-25,3,85,5591233325,695582,Fri,10000,0
4286,2015-09-26,2,81,9322917325,1142990,Sat,10000,1
4287,2015-09-27,1,84,12290255700,1478356,Sun,10000,1
4288,2015-09-28,0,84,14747805900,1829809,Mon,10000,1
4289,2015-09-29,0,79,12373738600,1558715,Tue,10000,1
4290,2015-09-30,5,75,3933360200,594156,Wed,9000,0
4291,2015-10-01,7,77,2539373100,410577,Thu,9000,0
4292,2015-10-02,0,71,3451386576,433791,Fri,10000,0
4293,2015-10-03,0,77,7153761384,886408,Sat,10000,1
4294,2015-10-04,0,69,5899670300,728494,Sun,10000,0
4295,2015-10-05,2,79,1769257900,235003,Mon,9000,0
4296,2015-10-06,2,78,1812252000,242806,Tue,9000,0
4297,2015-10-07,2,85,1920134000,259640,Wed,9000,0
4298,2015-10-08,17,85,4332600900,576398,Thu,9000,0
4299,2015-10-09,1,66,9279388184,1157141,Fri,10000,1
4300,2015-10-10,0,79,9161407355,1123155,Sat,10000,0
4301,2015-10-11,0,70,7827405100,961979,Sun,10000,0
4302,2015-10-12,4,74,2199619200,285268,Mon,9000,0
4303,2015-10-13,1,81,2076576600,273512,Tue,9000,0
4304,2015-10-14,8,91,1948095200,304934,Wed,9000,0
4305,2015-10-15,13,86,2130401900,280909,Thu,9000,0
4306,2015-10-16,1,83,3287506706,413788,Fri,10000,0
4307,2015-10-17,1,101,6162767128,746518,Sat,10000,0
4308,2015-10-18,0,94,5431664300,662161,Sun,10000,0
4309,2015-10-19,1,93,1609912500,211113,Mon,9000,0
4310,2015-10-20,0,101,1564460100,207309,Tue,9000,0
4311,2015-10-21,6,105,1633591500,217965,Wed,9000,0
4312,2015-10-22,17,111,2302944600,306442,Thu,9000,0
4313,2015-10-23,2,105,3349309496,422365,Fri,10000,0
4314,2015-10-24,2,97,6390398029,781639,Sat,10000,0
4315,2015-10-25,0,100,5680362200,697958,Sun,10000,0
4316,2015-10-26,2,92,1719775900,226348,Mon,9000,0
4317,2015-10-27,0,90,1797969800,238651,Tue,9000,0
4318,2015-10-28,8,101,2224536500,362870,Wed,9000,0
4319,2015-10-29,12,97,1843312100,243604,Thu,9000,0
4320,2015-10-30,2,109,2727866882,341663,Fri,10000,0
4321,2015-10-31,0,121,5619117178,686120,Sat,10000,0
4322,2015-11-01,0,101,5042897700,609116,Sun,10000,0
4323,2015-11-02,0,85,1457775200,191497,Mon,9000,0
4324,2015-11-03,2,94,1387778000,182510,Tue,9000,0
4325,2015-11-04,6,108,1385172600,182859,Wed,9000,0
4326,2015-11-05,13,88,2433706700,321194,Thu,9000,0
4327,2015-11-06,0,85,3518887114,435258,Fri,10000,0
4328,2015-11-07,0,84,7807143332,954967,Sat,10000,0
4329,2015-11-08,0,78,7261242300,888048,Sun,10000,0
